instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_phrasis_0001533__eu-en__flipped,dico_phrasis_0001533,eu,en,da,is running,dico_phrasis_0001533__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001533__eu-en__original,dico_phrasis_0001533,eu,en,korrika ari da,is,dico_phrasis_0001533__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001533__eu-es__flipped,dico_phrasis_0001533,eu,es,da,está corriendo,dico_phrasis_0001533__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001533__eu-es__original,dico_phrasis_0001533,eu,es,korrika ari da,está,dico_phrasis_0001533__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001534__en-es__flipped,dico_phrasis_0001534,en,es,A boy,Un niño pequeño,dico_phrasis_0001534__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001534__en-es__original,dico_phrasis_0001534,en,es,A little boy,Un niño,dico_phrasis_0001534__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001534__en-eu__flipped,dico_phrasis_0001534,en,eu,A boy,Mutiko txiki bat,dico_phrasis_0001534__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001534__en-eu__original,dico_phrasis_0001534,en,eu,A little boy,Mutiko bat,dico_phrasis_0001534__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001534__es-en__flipped,dico_phrasis_0001534,es,en,Un niño,A little boy,dico_phrasis_0001534__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001534__es-en__original,dico_phrasis_0001534,es,en,Un niño pequeño,A boy,dico_phrasis_0001534__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001534__es-eu__flipped,dico_phrasis_0001534,es,eu,Un niño,Mutiko txiki bat,dico_phrasis_0001534__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001534__es-eu__original,dico_phrasis_0001534,es,eu,Un niño pequeño,Mutiko bat,dico_phrasis_0001534__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001534__eu-en__flipped,dico_phrasis_0001534,eu,en,Mutiko bat,A little boy,dico_phrasis_0001534__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001534__eu-en__original,dico_phrasis_0001534,eu,en,Mutiko txiki bat,A boy,dico_phrasis_0001534__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001534__eu-es__flipped,dico_phrasis_0001534,eu,es,Mutiko bat,Un niño pequeño,dico_phrasis_0001534__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001534__eu-es__original,dico_phrasis_0001534,eu,es,Mutiko txiki bat,Un niño,dico_phrasis_0001534__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001535__en-es__flipped,dico_phrasis_0001535,en,es,next to a blue wall,delante de una larga pared azul,dico_phrasis_0001535__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001535__en-es__original,dico_phrasis_0001535,en,es,in front of a long blue wall,junto a una pared azul,dico_phrasis_0001535__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001535__en-eu__flipped,dico_phrasis_0001535,en,eu,next to a blue wall,horma urdin luze baten aurrean,dico_phrasis_0001535__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001535__en-eu__original,dico_phrasis_0001535,en,eu,in front of a long blue wall,horma urdin baten ondoan,dico_phrasis_0001535__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001535__es-en__flipped,dico_phrasis_0001535,es,en,junto a una pared azul,in front of a long blue wall,dico_phrasis_0001535__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001535__es-en__original,dico_phrasis_0001535,es,en,delante de una larga pared azul,next to a blue wall,dico_phrasis_0001535__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001535__es-eu__flipped,dico_phrasis_0001535,es,eu,junto a una pared azul,horma urdin luze baten aurrean,dico_phrasis_0001535__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001535__es-eu__original,dico_phrasis_0001535,es,eu,delante de una larga pared azul,horma urdin baten ondoan,dico_phrasis_0001535__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001535__eu-en__flipped,dico_phrasis_0001535,eu,en,horma urdin baten ondoan,in front of a long blue wall,dico_phrasis_0001535__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001535__eu-en__original,dico_phrasis_0001535,eu,en,horma urdin luze baten aurrean,next to a blue wall,dico_phrasis_0001535__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001535__eu-es__flipped,dico_phrasis_0001535,eu,es,horma urdin baten ondoan,delante de una larga pared azul,dico_phrasis_0001535__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001535__eu-es__original,dico_phrasis_0001535,eu,es,horma urdin luze baten aurrean,junto a una pared azul,dico_phrasis_0001535__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001536__en-es__flipped,dico_phrasis_0001536,en,es,beside a concrete wall,junto a un muro alto de hormigón,dico_phrasis_0001536__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001536__en-es__original,dico_phrasis_0001536,en,es,beside a tall concrete wall,junto a un muro de hormigón,dico_phrasis_0001536__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001536__en-eu__flipped,dico_phrasis_0001536,en,eu,beside a concrete wall,hormigoizko horma garai baten ondoan,dico_phrasis_0001536__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001536__en-eu__original,dico_phrasis_0001536,en,eu,beside a tall concrete wall,hormigoizko horma baten ondoan,dico_phrasis_0001536__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001536__es-en__flipped,dico_phrasis_0001536,es,en,junto a un muro de hormigón,beside a tall concrete wall,dico_phrasis_0001536__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001536__es-en__original,dico_phrasis_0001536,es,en,junto a un muro alto de hormigón,beside a concrete wall,dico_phrasis_0001536__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001536__es-eu__flipped,dico_phrasis_0001536,es,eu,junto a un muro de hormigón,hormigoizko horma garai baten ondoan,dico_phrasis_0001536__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001536__es-eu__original,dico_phrasis_0001536,es,eu,junto a un muro alto de hormigón,hormigoizko horma baten ondoan,dico_phrasis_0001536__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001536__eu-en__flipped,dico_phrasis_0001536,eu,en,hormigoizko horma baten ondoan,beside a tall concrete wall,dico_phrasis_0001536__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001536__eu-en__original,dico_phrasis_0001536,eu,en,hormigoizko horma garai baten ondoan,beside a concrete wall,dico_phrasis_0001536__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001536__eu-es__flipped,dico_phrasis_0001536,eu,es,hormigoizko horma baten ondoan,junto a un muro alto de hormigón,dico_phrasis_0001536__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001536__eu-es__original,dico_phrasis_0001536,eu,es,hormigoizko horma garai baten ondoan,junto a un muro de hormigón,dico_phrasis_0001536__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001537__en-es__flipped,dico_phrasis_0001537,en,es,wearing a red coat,con un abrigo y sombrero rojos,dico_phrasis_0001537__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001537__en-es__original,dico_phrasis_0001537,en,es,in a red coat and hat,con un abrigo rojo,dico_phrasis_0001537__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001537__en-eu__flipped,dico_phrasis_0001537,en,eu,wearing a red coat,beroki eta kapela gorriak jantzita,dico_phrasis_0001537__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001537__en-eu__original,dico_phrasis_0001537,en,eu,in a red coat and hat,beroki gorria jantzita,dico_phrasis_0001537__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001537__es-en__flipped,dico_phrasis_0001537,es,en,con un abrigo rojo,in a red coat and hat,dico_phrasis_0001537__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001537__es-en__original,dico_phrasis_0001537,es,en,con un abrigo y sombrero rojos,wearing a red coat,dico_phrasis_0001537__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001537__es-eu__flipped,dico_phrasis_0001537,es,eu,con un abrigo rojo,beroki eta kapela gorriak jantzita,dico_phrasis_0001537__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001537__es-eu__original,dico_phrasis_0001537,es,eu,con un abrigo y sombrero rojos,beroki gorria jantzita,dico_phrasis_0001537__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001537__eu-en__flipped,dico_phrasis_0001537,eu,en,beroki gorria jantzita,in a red coat and hat,dico_phrasis_0001537__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001537__eu-en__original,dico_phrasis_0001537,eu,en,beroki eta kapela gorriak jantzita,wearing a red coat,dico_phrasis_0001537__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001537__eu-es__flipped,dico_phrasis_0001537,eu,es,beroki gorria jantzita,con un abrigo y sombrero rojos,dico_phrasis_0001537__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001537__eu-es__original,dico_phrasis_0001537,eu,es,beroki eta kapela gorriak jantzita,con un abrigo rojo,dico_phrasis_0001537__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001539__en-es__flipped,dico_phrasis_0001539,en,es,jumping,hacer snowboard y saltar,dico_phrasis_0001539__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001539__en-es__original,dico_phrasis_0001539,en,es,snowboarding and jumping,saltar,dico_phrasis_0001539__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001539__en-eu__flipped,dico_phrasis_0001539,en,eu,jumping,snowboardean ibiltzea eta salto egitea,dico_phrasis_0001539__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001539__en-eu__original,dico_phrasis_0001539,en,eu,snowboarding and jumping,salto egitea,dico_phrasis_0001539__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001539__es-en__flipped,dico_phrasis_0001539,es,en,saltar,snowboarding and jumping,dico_phrasis_0001539__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001539__es-en__original,dico_phrasis_0001539,es,en,hacer snowboard y saltar,jumping,dico_phrasis_0001539__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001539__es-eu__flipped,dico_phrasis_0001539,es,eu,saltar,snowboardean ibiltzea eta salto egitea,dico_phrasis_0001539__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001539__es-eu__original,dico_phrasis_0001539,es,eu,hacer snowboard y saltar,salto egitea,dico_phrasis_0001539__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001539__eu-en__flipped,dico_phrasis_0001539,eu,en,salto egitea,snowboarding and jumping,dico_phrasis_0001539__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001539__eu-en__original,dico_phrasis_0001539,eu,en,snowboardean ibiltzea eta salto egitea,jumping,dico_phrasis_0001539__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001539__eu-es__flipped,dico_phrasis_0001539,eu,es,salto egitea,hacer snowboard y saltar,dico_phrasis_0001539__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001539__eu-es__original,dico_phrasis_0001539,eu,es,snowboardean ibiltzea eta salto egitea,saltar,dico_phrasis_0001539__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001541__en-es__flipped,dico_phrasis_0001541,en,es,Two dogs,Tres perros,dico_phrasis_0001541__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001541__en-es__original,dico_phrasis_0001541,en,es,Three dogs,Dos perros,dico_phrasis_0001541__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001541__en-eu__flipped,dico_phrasis_0001541,en,eu,Two dogs,Hiru txakur,dico_phrasis_0001541__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001541__en-eu__original,dico_phrasis_0001541,en,eu,Three dogs,Bi txakur,dico_phrasis_0001541__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001541__es-en__flipped,dico_phrasis_0001541,es,en,Dos perros,Three dogs,dico_phrasis_0001541__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001541__es-en__original,dico_phrasis_0001541,es,en,Tres perros,Two dogs,dico_phrasis_0001541__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001541__es-eu__flipped,dico_phrasis_0001541,es,eu,Dos perros,Hiru txakur,dico_phrasis_0001541__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001541__es-eu__original,dico_phrasis_0001541,es,eu,Tres perros,Bi txakur,dico_phrasis_0001541__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001541__eu-en__flipped,dico_phrasis_0001541,eu,en,Bi txakur,Three dogs,dico_phrasis_0001541__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001541__eu-en__original,dico_phrasis_0001541,eu,en,Hiru txakur,Two dogs,dico_phrasis_0001541__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001541__eu-es__flipped,dico_phrasis_0001541,eu,es,Bi txakur,Tres perros,dico_phrasis_0001541__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001541__eu-es__original,dico_phrasis_0001541,eu,es,Hiru txakur,Dos perros,dico_phrasis_0001541__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001542__en-es__flipped,dico_phrasis_0001542,en,es,around a tree,junto a un árbol cubierto de musgo,dico_phrasis_0001542__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001542__en-es__original,dico_phrasis_0001542,en,es,next to a mossy tree,cerca de un árbol,dico_phrasis_0001542__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001542__en-eu__flipped,dico_phrasis_0001542,en,eu,around a tree,goroldiodun zuhaitz baten ondoan,dico_phrasis_0001542__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001542__en-eu__original,dico_phrasis_0001542,en,eu,next to a mossy tree,zuhaitz baten inguruan,dico_phrasis_0001542__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001542__es-en__flipped,dico_phrasis_0001542,es,en,cerca de un árbol,next to a mossy tree,dico_phrasis_0001542__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001542__es-en__original,dico_phrasis_0001542,es,en,junto a un árbol cubierto de musgo,around a tree,dico_phrasis_0001542__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001542__es-eu__flipped,dico_phrasis_0001542,es,eu,cerca de un árbol,goroldiodun zuhaitz baten ondoan,dico_phrasis_0001542__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001542__es-eu__original,dico_phrasis_0001542,es,eu,junto a un árbol cubierto de musgo,zuhaitz baten inguruan,dico_phrasis_0001542__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001542__eu-en__flipped,dico_phrasis_0001542,eu,en,zuhaitz baten inguruan,next to a mossy tree,dico_phrasis_0001542__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001542__eu-en__original,dico_phrasis_0001542,eu,en,goroldiodun zuhaitz baten ondoan,around a tree,dico_phrasis_0001542__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001542__eu-es__flipped,dico_phrasis_0001542,eu,es,zuhaitz baten inguruan,junto a un árbol cubierto de musgo,dico_phrasis_0001542__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001542__eu-es__original,dico_phrasis_0001542,eu,es,goroldiodun zuhaitz baten ondoan,cerca de un árbol,dico_phrasis_0001542__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001543__en-es__flipped,dico_phrasis_0001543,en,es,wooden blocks,con algunos bloques de madera,dico_phrasis_0001543__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001543__en-es__original,dico_phrasis_0001543,en,es,with some wooden blocks,bloques de madera,dico_phrasis_0001543__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001543__en-eu__flipped,dico_phrasis_0001543,en,eu,wooden blocks,egurrezko bloke batzuekin,dico_phrasis_0001543__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001543__en-eu__original,dico_phrasis_0001543,en,eu,with some wooden blocks,egurrezko blokeak,dico_phrasis_0001543__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001543__es-en__flipped,dico_phrasis_0001543,es,en,bloques de madera,with some wooden blocks,dico_phrasis_0001543__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001543__es-en__original,dico_phrasis_0001543,es,en,con algunos bloques de madera,wooden blocks,dico_phrasis_0001543__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001543__es-eu__flipped,dico_phrasis_0001543,es,eu,bloques de madera,egurrezko bloke batzuekin,dico_phrasis_0001543__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001543__es-eu__original,dico_phrasis_0001543,es,eu,con algunos bloques de madera,egurrezko blokeak,dico_phrasis_0001543__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001543__eu-en__flipped,dico_phrasis_0001543,eu,en,egurrezko blokeak,with some wooden blocks,dico_phrasis_0001543__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001543__eu-en__original,dico_phrasis_0001543,eu,en,egurrezko bloke batzuekin,wooden blocks,dico_phrasis_0001543__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001543__eu-es__flipped,dico_phrasis_0001543,eu,es,egurrezko blokeak,con algunos bloques de madera,dico_phrasis_0001543__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001543__eu-es__original,dico_phrasis_0001543,eu,es,egurrezko bloke batzuekin,bloques de madera,dico_phrasis_0001543__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001544__en-es__flipped,dico_phrasis_0001544,en,es,in a field,de un campo enorme,dico_phrasis_0001544__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001544__en-es__original,dico_phrasis_0001544,en,es,of a huge field,en un campo,dico_phrasis_0001544__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001544__en-eu__flipped,dico_phrasis_0001544,en,eu,in a field,zelai erraldoi batekoa,dico_phrasis_0001544__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001544__en-eu__original,dico_phrasis_0001544,en,eu,of a huge field,zelai batean,dico_phrasis_0001544__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001544__es-en__flipped,dico_phrasis_0001544,es,en,en un campo,of a huge field,dico_phrasis_0001544__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001544__es-en__original,dico_phrasis_0001544,es,en,de un campo enorme,in a field,dico_phrasis_0001544__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001544__es-eu__flipped,dico_phrasis_0001544,es,eu,en un campo,zelai erraldoi batekoa,dico_phrasis_0001544__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001544__es-eu__original,dico_phrasis_0001544,es,eu,de un campo enorme,zelai batean,dico_phrasis_0001544__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001544__eu-en__flipped,dico_phrasis_0001544,eu,en,zelai batean,of a huge field,dico_phrasis_0001544__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001544__eu-en__original,dico_phrasis_0001544,eu,en,zelai erraldoi batekoa,in a field,dico_phrasis_0001544__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001544__eu-es__flipped,dico_phrasis_0001544,eu,es,zelai batean,de un campo enorme,dico_phrasis_0001544__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001544__eu-es__original,dico_phrasis_0001544,eu,es,zelai erraldoi batekoa,en un campo,dico_phrasis_0001544__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001545__en-es__flipped,dico_phrasis_0001545,en,es,the Frisbee,un frisbi verde,dico_phrasis_0001545__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001545__en-es__original,dico_phrasis_0001545,en,es,a green Frisbee,el frisbi,dico_phrasis_0001545__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001545__en-eu__flipped,dico_phrasis_0001545,en,eu,the Frisbee,Frisbee berde bat,dico_phrasis_0001545__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001545__en-eu__original,dico_phrasis_0001545,en,eu,a green Frisbee,Frisbeea,dico_phrasis_0001545__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001545__es-en__flipped,dico_phrasis_0001545,es,en,el frisbi,a green Frisbee,dico_phrasis_0001545__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001545__es-en__original,dico_phrasis_0001545,es,en,un frisbi verde,the Frisbee,dico_phrasis_0001545__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001545__es-eu__flipped,dico_phrasis_0001545,es,eu,el frisbi,Frisbee berde bat,dico_phrasis_0001545__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001545__es-eu__original,dico_phrasis_0001545,es,eu,un frisbi verde,Frisbeea,dico_phrasis_0001545__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001545__eu-en__flipped,dico_phrasis_0001545,eu,en,Frisbeea,a green Frisbee,dico_phrasis_0001545__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001545__eu-en__original,dico_phrasis_0001545,eu,en,Frisbee berde bat,the Frisbee,dico_phrasis_0001545__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001545__eu-es__flipped,dico_phrasis_0001545,eu,es,Frisbeea,un frisbi verde,dico_phrasis_0001545__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001545__eu-es__original,dico_phrasis_0001545,eu,es,Frisbee berde bat,el frisbi,dico_phrasis_0001545__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001546__en-es__flipped,dico_phrasis_0001546,en,es,A little girl,Una niña pequeña y un niño pequeño,dico_phrasis_0001546__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001546__en-es__original,dico_phrasis_0001546,en,es,A little girl and a little boy,Una niña pequeña,dico_phrasis_0001546__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001546__en-eu__flipped,dico_phrasis_0001546,en,eu,A little girl,Neskatila txiki bat eta mutiko txiki bat,dico_phrasis_0001546__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001546__en-eu__original,dico_phrasis_0001546,en,eu,A little girl and a little boy,Neskatila txiki bat,dico_phrasis_0001546__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001546__es-en__flipped,dico_phrasis_0001546,es,en,Una niña pequeña,A little girl and a little boy,dico_phrasis_0001546__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001546__es-en__original,dico_phrasis_0001546,es,en,Una niña pequeña y un niño pequeño,A little girl,dico_phrasis_0001546__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001546__es-eu__flipped,dico_phrasis_0001546,es,eu,Una niña pequeña,Neskatila txiki bat eta mutiko txiki bat,dico_phrasis_0001546__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001546__es-eu__original,dico_phrasis_0001546,es,eu,Una niña pequeña y un niño pequeño,Neskatila txiki bat,dico_phrasis_0001546__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001546__eu-en__flipped,dico_phrasis_0001546,eu,en,Neskatila txiki bat,A little girl and a little boy,dico_phrasis_0001546__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001546__eu-en__original,dico_phrasis_0001546,eu,en,Neskatila txiki bat eta mutiko txiki bat,A little girl,dico_phrasis_0001546__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001546__eu-es__flipped,dico_phrasis_0001546,eu,es,Neskatila txiki bat,Una niña pequeña y un niño pequeño,dico_phrasis_0001546__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001546__eu-es__original,dico_phrasis_0001546,eu,es,Neskatila txiki bat eta mutiko txiki bat,Una niña pequeña,dico_phrasis_0001546__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001548__en-es__flipped,dico_phrasis_0001548,en,es,A dog,Un perro negro,dico_phrasis_0001548__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001548__en-es__original,dico_phrasis_0001548,en,es,A black dog,Un perro,dico_phrasis_0001548__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001548__en-eu__flipped,dico_phrasis_0001548,en,eu,A dog,Txakur beltz bat,dico_phrasis_0001548__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001548__en-eu__original,dico_phrasis_0001548,en,eu,A black dog,Txakur bat,dico_phrasis_0001548__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001548__es-en__flipped,dico_phrasis_0001548,es,en,Un perro,A black dog,dico_phrasis_0001548__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001548__es-en__original,dico_phrasis_0001548,es,en,Un perro negro,A dog,dico_phrasis_0001548__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001548__es-eu__flipped,dico_phrasis_0001548,es,eu,Un perro,Txakur beltz bat,dico_phrasis_0001548__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001548__es-eu__original,dico_phrasis_0001548,es,eu,Un perro negro,Txakur bat,dico_phrasis_0001548__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001548__eu-en__flipped,dico_phrasis_0001548,eu,en,Txakur bat,A black dog,dico_phrasis_0001548__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001548__eu-en__original,dico_phrasis_0001548,eu,en,Txakur beltz bat,A dog,dico_phrasis_0001548__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001548__eu-es__flipped,dico_phrasis_0001548,eu,es,Txakur bat,Un perro negro,dico_phrasis_0001548__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001548__eu-es__original,dico_phrasis_0001548,eu,es,Txakur beltz bat,Un perro,dico_phrasis_0001548__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001549__en-es__flipped,dico_phrasis_0001549,en,es,The man,Un hombre y una mujer,dico_phrasis_0001549__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001549__en-es__original,dico_phrasis_0001549,en,es,A man and woman,El hombre,dico_phrasis_0001549__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001549__en-eu__flipped,dico_phrasis_0001549,en,eu,The man,Gizon bat eta emakume bat,dico_phrasis_0001549__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001549__en-eu__original,dico_phrasis_0001549,en,eu,A man and woman,Gizona,dico_phrasis_0001549__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001549__es-en__flipped,dico_phrasis_0001549,es,en,El hombre,A man and woman,dico_phrasis_0001549__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001549__es-en__original,dico_phrasis_0001549,es,en,Un hombre y una mujer,The man,dico_phrasis_0001549__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001549__es-eu__flipped,dico_phrasis_0001549,es,eu,El hombre,Gizon bat eta emakume bat,dico_phrasis_0001549__eu-es__original,BACKWARD_ENTAILMENT
