instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_trial_0047__en-eu__forward,dico_trial_0047,en,eu,A brown dog,txakur bat,dico_trial_0047__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0047__en-eu__reverse,dico_trial_0047,en,eu,A dog,txakur marroi bat,dico_trial_0047__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0047__es-en__forward,dico_trial_0047,es,en,un perro marrón,A dog,dico_trial_0047__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0047__es-en__reverse,dico_trial_0047,es,en,un perro,A brown dog,dico_trial_0047__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0047__es-eu__forward,dico_trial_0047,es,eu,un perro marrón,txakur bat,dico_trial_0047__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0047__es-eu__reverse,dico_trial_0047,es,eu,un perro,txakur marroi bat,dico_trial_0047__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0047__eu-en__forward,dico_trial_0047,eu,en,txakur marroi bat,A dog,dico_trial_0047__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0047__eu-en__reverse,dico_trial_0047,eu,en,txakur bat,A brown dog,dico_trial_0047__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0047__eu-es__forward,dico_trial_0047,eu,es,txakur marroi bat,un perro,dico_trial_0047__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0047__eu-es__reverse,dico_trial_0047,eu,es,txakur bat,un perro marrón,dico_trial_0047__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0048__en-es__forward,dico_trial_0048,en,es,Two young girls,dos niñas,dico_trial_0048__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0048__en-es__reverse,dico_trial_0048,en,es,two girls,dos niñas jóvenes,dico_trial_0048__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0048__en-eu__forward,dico_trial_0048,en,eu,Two young girls,bi neska,dico_trial_0048__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0048__en-eu__reverse,dico_trial_0048,en,eu,two girls,bi neska gazte,dico_trial_0048__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0048__es-en__forward,dico_trial_0048,es,en,dos niñas jóvenes,two girls,dico_trial_0048__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0048__es-en__reverse,dico_trial_0048,es,en,dos niñas,Two young girls,dico_trial_0048__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0048__es-eu__forward,dico_trial_0048,es,eu,dos niñas jóvenes,bi neska,dico_trial_0048__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0048__es-eu__reverse,dico_trial_0048,es,eu,dos niñas,bi neska gazte,dico_trial_0048__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0048__eu-en__forward,dico_trial_0048,eu,en,bi neska gazte,two girls,dico_trial_0048__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0048__eu-en__reverse,dico_trial_0048,eu,en,bi neska,Two young girls,dico_trial_0048__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0048__eu-es__forward,dico_trial_0048,eu,es,bi neska gazte,dos niñas,dico_trial_0048__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0048__eu-es__reverse,dico_trial_0048,eu,es,bi neska,dos niñas jóvenes,dico_trial_0048__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0049__en-es__forward,dico_trial_0049,en,es,Light brown dog,un perro marrón,dico_trial_0049__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0049__en-es__reverse,dico_trial_0049,en,es,A brown dog,perro marrón claro,dico_trial_0049__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0049__en-eu__forward,dico_trial_0049,en,eu,Light brown dog,txakur marroi bat,dico_trial_0049__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0049__en-eu__reverse,dico_trial_0049,en,eu,A brown dog,txakur marroi argia,dico_trial_0049__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0049__es-en__forward,dico_trial_0049,es,en,perro marrón claro,A brown dog,dico_trial_0049__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0049__es-en__reverse,dico_trial_0049,es,en,un perro marrón,Light brown dog,dico_trial_0049__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0049__es-eu__forward,dico_trial_0049,es,eu,perro marrón claro,txakur marroi bat,dico_trial_0049__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0049__es-eu__reverse,dico_trial_0049,es,eu,un perro marrón,txakur marroi argia,dico_trial_0049__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0049__eu-en__forward,dico_trial_0049,eu,en,txakur marroi argia,A brown dog,dico_trial_0049__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0049__eu-en__reverse,dico_trial_0049,eu,en,txakur marroi bat,Light brown dog,dico_trial_0049__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0049__eu-es__forward,dico_trial_0049,eu,es,txakur marroi argia,un perro marrón,dico_trial_0049__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0049__eu-es__reverse,dico_trial_0049,eu,es,txakur marroi bat,perro marrón claro,dico_trial_0049__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0050__en-es__forward,dico_trial_0050,en,es,Four small children,cuatro niños,dico_trial_0050__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0050__en-es__reverse,dico_trial_0050,en,es,Four children,cuatro niños pequeños,dico_trial_0050__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0050__en-eu__forward,dico_trial_0050,en,eu,Four small children,lau haur,dico_trial_0050__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0050__en-eu__reverse,dico_trial_0050,en,eu,Four children,lau haur txiki,dico_trial_0050__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0050__es-en__forward,dico_trial_0050,es,en,cuatro niños pequeños,Four children,dico_trial_0050__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0050__es-en__reverse,dico_trial_0050,es,en,cuatro niños,Four small children,dico_trial_0050__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0050__es-eu__forward,dico_trial_0050,es,eu,cuatro niños pequeños,lau haur,dico_trial_0050__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0050__es-eu__reverse,dico_trial_0050,es,eu,cuatro niños,lau haur txiki,dico_trial_0050__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0050__eu-en__forward,dico_trial_0050,eu,en,lau haur txiki,Four children,dico_trial_0050__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0050__eu-en__reverse,dico_trial_0050,eu,en,lau haur,Four small children,dico_trial_0050__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0050__eu-es__forward,dico_trial_0050,eu,es,lau haur txiki,cuatro niños,dico_trial_0050__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0050__eu-es__reverse,dico_trial_0050,eu,es,lau haur,cuatro niños pequeños,dico_trial_0050__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0051__en-es__forward,dico_trial_0051,en,es,A young boy,el niño,dico_trial_0051__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0051__en-es__reverse,dico_trial_0051,en,es,The boy,un niño joven,dico_trial_0051__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0051__en-eu__forward,dico_trial_0051,en,eu,A young boy,mutila,dico_trial_0051__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0051__en-eu__reverse,dico_trial_0051,en,eu,The boy,mutil gazte bat,dico_trial_0051__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0051__es-en__forward,dico_trial_0051,es,en,un niño joven,The boy,dico_trial_0051__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0051__es-en__reverse,dico_trial_0051,es,en,el niño,A young boy,dico_trial_0051__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0051__es-eu__forward,dico_trial_0051,es,eu,un niño joven,mutila,dico_trial_0051__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0051__es-eu__reverse,dico_trial_0051,es,eu,el niño,mutil gazte bat,dico_trial_0051__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0051__eu-en__forward,dico_trial_0051,eu,en,mutil gazte bat,The boy,dico_trial_0051__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0051__eu-en__reverse,dico_trial_0051,eu,en,mutila,A young boy,dico_trial_0051__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0051__eu-es__forward,dico_trial_0051,eu,es,mutil gazte bat,el niño,dico_trial_0051__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0051__eu-es__reverse,dico_trial_0051,eu,es,mutila,un niño joven,dico_trial_0051__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0052__en-es__forward,dico_trial_0052,en,es,A man,una persona,dico_trial_0052__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0052__en-es__reverse,dico_trial_0052,en,es,A person,un hombre,dico_trial_0052__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0052__en-eu__forward,dico_trial_0052,en,eu,A man,pertsona bat,dico_trial_0052__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0052__en-eu__reverse,dico_trial_0052,en,eu,A person,gizon bat,dico_trial_0052__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0052__es-en__forward,dico_trial_0052,es,en,un hombre,A person,dico_trial_0052__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0052__es-en__reverse,dico_trial_0052,es,en,una persona,A man,dico_trial_0052__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0052__es-eu__forward,dico_trial_0052,es,eu,un hombre,pertsona bat,dico_trial_0052__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0052__es-eu__reverse,dico_trial_0052,es,eu,una persona,gizon bat,dico_trial_0052__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0052__eu-en__forward,dico_trial_0052,eu,en,gizon bat,A person,dico_trial_0052__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0052__eu-en__reverse,dico_trial_0052,eu,en,pertsona bat,A man,dico_trial_0052__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0052__eu-es__forward,dico_trial_0052,eu,es,gizon bat,una persona,dico_trial_0052__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0052__eu-es__reverse,dico_trial_0052,eu,es,pertsona bat,un hombre,dico_trial_0052__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0053__en-es__forward,dico_trial_0053,en,es,a very long leash,una correa larga,dico_trial_0053__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0053__en-es__reverse,dico_trial_0053,en,es,a long leash,una correa muy larga,dico_trial_0053__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0053__en-eu__forward,dico_trial_0053,en,eu,a very long leash,uhal luze bat,dico_trial_0053__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0053__en-eu__reverse,dico_trial_0053,en,eu,a long leash,uhal oso luze bat,dico_trial_0053__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0053__es-en__forward,dico_trial_0053,es,en,una correa muy larga,a long leash,dico_trial_0053__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0053__es-en__reverse,dico_trial_0053,es,en,una correa larga,a very long leash,dico_trial_0053__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0053__es-eu__forward,dico_trial_0053,es,eu,una correa muy larga,uhal luze bat,dico_trial_0053__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0053__es-eu__reverse,dico_trial_0053,es,eu,una correa larga,uhal oso luze bat,dico_trial_0053__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0053__eu-en__forward,dico_trial_0053,eu,en,uhal oso luze bat,a long leash,dico_trial_0053__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0053__eu-en__reverse,dico_trial_0053,eu,en,uhal luze bat,a very long leash,dico_trial_0053__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0053__eu-es__forward,dico_trial_0053,eu,es,uhal oso luze bat,una correa larga,dico_trial_0053__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0053__eu-es__reverse,dico_trial_0053,eu,es,uhal luze bat,una correa muy larga,dico_trial_0053__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0054__en-es__forward,dico_trial_0054,en,es,A shirtless man,un hombre,dico_trial_0054__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0054__en-es__reverse,dico_trial_0054,en,es,A man,un hombre sin camisa,dico_trial_0054__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0054__en-eu__forward,dico_trial_0054,en,eu,A shirtless man,gizon bat,dico_trial_0054__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0054__en-eu__reverse,dico_trial_0054,en,eu,A man,kamisetarik gabeko gizon bat,dico_trial_0054__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0054__es-en__forward,dico_trial_0054,es,en,un hombre sin camisa,A man,dico_trial_0054__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0054__es-en__reverse,dico_trial_0054,es,en,un hombre,A shirtless man,dico_trial_0054__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0054__es-eu__forward,dico_trial_0054,es,eu,un hombre sin camisa,gizon bat,dico_trial_0054__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0054__es-eu__reverse,dico_trial_0054,es,eu,un hombre,kamisetarik gabeko gizon bat,dico_trial_0054__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0054__eu-en__forward,dico_trial_0054,eu,en,kamisetarik gabeko gizon bat,A man,dico_trial_0054__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0054__eu-en__reverse,dico_trial_0054,eu,en,gizon bat,A shirtless man,dico_trial_0054__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0054__eu-es__forward,dico_trial_0054,eu,es,kamisetarik gabeko gizon bat,un hombre,dico_trial_0054__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0054__eu-es__reverse,dico_trial_0054,eu,es,gizon bat,un hombre sin camisa,dico_trial_0054__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0055__en-es__forward,dico_trial_0055,en,es,A large brown dog,un perro marrón,dico_trial_0055__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0055__en-es__reverse,dico_trial_0055,en,es,A brown dog,un perro marrón grande,dico_trial_0055__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0055__en-eu__forward,dico_trial_0055,en,eu,A large brown dog,txakur marroi bat,dico_trial_0055__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0055__en-eu__reverse,dico_trial_0055,en,eu,A brown dog,txakur marroi handi bat,dico_trial_0055__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0055__es-en__forward,dico_trial_0055,es,en,un perro marrón grande,A brown dog,dico_trial_0055__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0055__es-en__reverse,dico_trial_0055,es,en,un perro marrón,A large brown dog,dico_trial_0055__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0055__es-eu__forward,dico_trial_0055,es,eu,un perro marrón grande,txakur marroi bat,dico_trial_0055__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0055__es-eu__reverse,dico_trial_0055,es,eu,un perro marrón,txakur marroi handi bat,dico_trial_0055__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0055__eu-en__forward,dico_trial_0055,eu,en,txakur marroi handi bat,A brown dog,dico_trial_0055__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0055__eu-en__reverse,dico_trial_0055,eu,en,txakur marroi bat,A large brown dog,dico_trial_0055__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0055__eu-es__forward,dico_trial_0055,eu,es,txakur marroi handi bat,un perro marrón,dico_trial_0055__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0055__eu-es__reverse,dico_trial_0055,eu,es,txakur marroi bat,un perro marrón grande,dico_trial_0055__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0056__en-es__forward,dico_trial_0056,en,es,Two dogs,un perro,dico_trial_0056__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0056__en-es__reverse,dico_trial_0056,en,es,A dog,dos perros,dico_trial_0056__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0056__en-eu__forward,dico_trial_0056,en,eu,Two dogs,txakur bat,dico_trial_0056__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0056__en-eu__reverse,dico_trial_0056,en,eu,A dog,bi txakur,dico_trial_0056__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0056__es-en__forward,dico_trial_0056,es,en,dos perros,A dog,dico_trial_0056__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0056__es-en__reverse,dico_trial_0056,es,en,un perro,Two dogs,dico_trial_0056__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0056__es-eu__forward,dico_trial_0056,es,eu,dos perros,txakur bat,dico_trial_0056__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0056__es-eu__reverse,dico_trial_0056,es,eu,un perro,bi txakur,dico_trial_0056__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0056__eu-en__forward,dico_trial_0056,eu,en,bi txakur,A dog,dico_trial_0056__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0056__eu-en__reverse,dico_trial_0056,eu,en,txakur bat,Two dogs,dico_trial_0056__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0056__eu-es__forward,dico_trial_0056,eu,es,bi txakur,un perro,dico_trial_0056__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0056__eu-es__reverse,dico_trial_0056,eu,es,txakur bat,dos perros,dico_trial_0056__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0057__en-es__forward,dico_trial_0057,en,es,Two men,un hombre,dico_trial_0057__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0057__en-es__reverse,dico_trial_0057,en,es,A man,dos hombres,dico_trial_0057__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0057__en-eu__forward,dico_trial_0057,en,eu,Two men,gizon bat,dico_trial_0057__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0057__en-eu__reverse,dico_trial_0057,en,eu,A man,bi gizon,dico_trial_0057__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0057__es-en__forward,dico_trial_0057,es,en,dos hombres,A man,dico_trial_0057__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0057__es-en__reverse,dico_trial_0057,es,en,un hombre,Two men,dico_trial_0057__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0057__es-eu__forward,dico_trial_0057,es,eu,dos hombres,gizon bat,dico_trial_0057__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0057__es-eu__reverse,dico_trial_0057,es,eu,un hombre,bi gizon,dico_trial_0057__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0057__eu-en__forward,dico_trial_0057,eu,en,bi gizon,A man,dico_trial_0057__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0057__eu-en__reverse,dico_trial_0057,eu,en,gizon bat,Two men,dico_trial_0057__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0057__eu-es__forward,dico_trial_0057,eu,es,bi gizon,un hombre,dico_trial_0057__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0057__eu-es__reverse,dico_trial_0057,eu,es,gizon bat,dos hombres,dico_trial_0057__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0058__en-es__forward,dico_trial_0058,en,es,Two teenagers,dos personas,dico_trial_0058__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0058__en-es__reverse,dico_trial_0058,en,es,Two people,dos adolescentes,dico_trial_0058__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0058__en-eu__forward,dico_trial_0058,en,eu,Two teenagers,bi pertsona,dico_trial_0058__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0058__en-eu__reverse,dico_trial_0058,en,eu,Two people,bi nerabe,dico_trial_0058__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0058__es-en__forward,dico_trial_0058,es,en,dos adolescentes,Two people,dico_trial_0058__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0058__es-en__reverse,dico_trial_0058,es,en,dos personas,Two teenagers,dico_trial_0058__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0058__es-eu__forward,dico_trial_0058,es,eu,dos adolescentes,bi pertsona,dico_trial_0058__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0058__es-eu__reverse,dico_trial_0058,es,eu,dos personas,bi nerabe,dico_trial_0058__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0058__eu-en__forward,dico_trial_0058,eu,en,bi nerabe,Two people,dico_trial_0058__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0058__eu-en__reverse,dico_trial_0058,eu,en,bi pertsona,Two teenagers,dico_trial_0058__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0058__eu-es__forward,dico_trial_0058,eu,es,bi nerabe,dos personas,dico_trial_0058__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0058__eu-es__reverse,dico_trial_0058,eu,es,bi pertsona,dos adolescentes,dico_trial_0058__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0059__en-es__forward,dico_trial_0059,en,es,Black train,un tren,dico_trial_0059__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0059__en-es__reverse,dico_trial_0059,en,es,A train,tren negro,dico_trial_0059__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0059__en-eu__forward,dico_trial_0059,en,eu,Black train,tren bat,dico_trial_0059__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0059__en-eu__reverse,dico_trial_0059,en,eu,A train,tren beltza,dico_trial_0059__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0059__es-en__forward,dico_trial_0059,es,en,tren negro,A train,dico_trial_0059__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0059__es-en__reverse,dico_trial_0059,es,en,un tren,Black train,dico_trial_0059__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0059__es-eu__forward,dico_trial_0059,es,eu,tren negro,tren bat,dico_trial_0059__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0059__es-eu__reverse,dico_trial_0059,es,eu,un tren,tren beltza,dico_trial_0059__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0059__eu-en__forward,dico_trial_0059,eu,en,tren beltza,A train,dico_trial_0059__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0059__eu-en__reverse,dico_trial_0059,eu,en,tren bat,Black train,dico_trial_0059__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0059__eu-es__forward,dico_trial_0059,eu,es,tren beltza,un tren,dico_trial_0059__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0059__eu-es__reverse,dico_trial_0059,eu,es,tren bat,tren negro,dico_trial_0059__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0060__en-es__forward,dico_trial_0060,en,es,Gray cat,un gato,dico_trial_0060__es-en__reverse,FORWARD_ENTAILMENT
dico_trial_0060__en-es__reverse,dico_trial_0060,en,es,A cat,gato gris,dico_trial_0060__es-en__forward,BACKWARD_ENTAILMENT
dico_trial_0060__en-eu__forward,dico_trial_0060,en,eu,Gray cat,katu bat,dico_trial_0060__eu-en__reverse,FORWARD_ENTAILMENT
dico_trial_0060__en-eu__reverse,dico_trial_0060,en,eu,A cat,katu grisa,dico_trial_0060__eu-en__forward,BACKWARD_ENTAILMENT
dico_trial_0060__es-en__forward,dico_trial_0060,es,en,gato gris,A cat,dico_trial_0060__en-es__reverse,FORWARD_ENTAILMENT
dico_trial_0060__es-en__reverse,dico_trial_0060,es,en,un gato,Gray cat,dico_trial_0060__en-es__forward,BACKWARD_ENTAILMENT
dico_trial_0060__es-eu__forward,dico_trial_0060,es,eu,gato gris,katu bat,dico_trial_0060__eu-es__reverse,FORWARD_ENTAILMENT
dico_trial_0060__es-eu__reverse,dico_trial_0060,es,eu,un gato,katu grisa,dico_trial_0060__eu-es__forward,BACKWARD_ENTAILMENT
dico_trial_0060__eu-en__forward,dico_trial_0060,eu,en,katu grisa,A cat,dico_trial_0060__en-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0060__eu-en__reverse,dico_trial_0060,eu,en,katu bat,Gray cat,dico_trial_0060__en-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0060__eu-es__forward,dico_trial_0060,eu,es,katu grisa,un gato,dico_trial_0060__es-eu__reverse,FORWARD_ENTAILMENT
dico_trial_0060__eu-es__reverse,dico_trial_0060,eu,es,katu bat,gato gris,dico_trial_0060__es-eu__forward,BACKWARD_ENTAILMENT
dico_trial_0061__en-es__forward,dico_trial_0061,en,es,women,mujeres saudíes,dico_trial_0061__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0061__en-es__reverse,dico_trial_0061,en,es,Saudi Women,mujeres,dico_trial_0061__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0061__en-eu__forward,dico_trial_0061,en,eu,women,emakume saudiarrak,dico_trial_0061__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0061__en-eu__reverse,dico_trial_0061,en,eu,Saudi Women,emakumeak,dico_trial_0061__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0061__es-en__forward,dico_trial_0061,es,en,mujeres,Saudi Women,dico_trial_0061__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0061__es-en__reverse,dico_trial_0061,es,en,mujeres saudíes,women,dico_trial_0061__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0061__es-eu__forward,dico_trial_0061,es,eu,mujeres,emakume saudiarrak,dico_trial_0061__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0061__es-eu__reverse,dico_trial_0061,es,eu,mujeres saudíes,emakumeak,dico_trial_0061__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0061__eu-en__forward,dico_trial_0061,eu,en,emakumeak,Saudi Women,dico_trial_0061__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0061__eu-en__reverse,dico_trial_0061,eu,en,emakume saudiarrak,women,dico_trial_0061__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0061__eu-es__forward,dico_trial_0061,eu,es,emakumeak,mujeres saudíes,dico_trial_0061__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0061__eu-es__reverse,dico_trial_0061,eu,es,emakume saudiarrak,mujeres,dico_trial_0061__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0062__en-es__forward,dico_trial_0062,en,es,airstrike,nuevo ataque aéreo,dico_trial_0062__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0062__en-es__reverse,dico_trial_0062,en,es,new airstrike,ataque aéreo,dico_trial_0062__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0062__en-eu__forward,dico_trial_0062,en,eu,airstrike,aire-eraso berri bat,dico_trial_0062__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0062__en-eu__reverse,dico_trial_0062,en,eu,new airstrike,aire-erasoa,dico_trial_0062__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0062__es-en__forward,dico_trial_0062,es,en,ataque aéreo,new airstrike,dico_trial_0062__en-es__reverse,BACKWARD_ENTAILMENT
